,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,
0,174,174,0,0,0,0,0,0,0,0,348
1,136,136,0,0,0,0,0,0,0,0,272
2,68,68,0,0,0,0,0,0,0,0,136
3,142,142,0,0,0,0,0,0,0,0,284
4,196,196,0,0,0,0,0,0,0,0,392
5,146,146,0,0,0,0,0,0,0,0,292
6,198,198,0,0,0,0,0,0,0,0,396
7,115,115,0,0,0,0,0,0,0,0,230
8,249,249,0,0,0,0,0,0,0,0,498
9,244,244,0,0,0,0,0,0,0,0,488
10,180,180,0,0,0,0,0,0,0,0,360
11,140,140,0,0,0,0,0,0,0,0,280
12,188,188,0,0,0,0,0,0,0,0,376
13,176,176,0,0,0,0,0,0,0,0,352
14,101,101,0,0,0,0,0,0,0,0,202
15,98,98,0,0,0,0,0,0,0,0,196
16,187,187,0,0,0,0,0,0,0,0,374
17,74,74,0,0,0,0,0,0,0,0,148
18,134,134,0,0,0,0,0,0,0,0,268
19,66,66,0,0,0,0,0,0,0,0,132
20,119,119,0,0,0,0,0,0,0,0,238
21,123,123,0,0,0,0,0,0,0,0,246
22,101,101,0,0,0,0,0,0,0,0,202
23,183,183,0,0,0,0,0,0,0,0,366
24,121,121,0,0,0,0,0,0,0,0,242
25,219,219,0,0,0,0,0,0,0,0,438
26,180,180,0,0,0,0,0,0,0,0,360
27,239,239,0,0,0,0,0,0,0,0,478
28,123,123,0,0,0,0,0,0,0,0,246
29,218,218,0,0,0,0,0,0,0,0,436
30,0,0,124,124,0,0,0,0,0,0,248
31,0,0,70,70,0,0,0,0,0,0,140
32,0,0,151,151,0,0,0,0,0,0,302
33,0,0,179,179,0,0,0,0,0,0,358
34,0,0,197,197,0,0,0,0,0,0,394
35,0,0,197,197,0,0,0,0,0,0,394
36,0,0,123,123,0,0,0,0,0,0,246
37,0,0,119,119,0,0,0,0,0,0,238
38,0,0,155,155,0,0,0,0,0,0,310
39,0,0,192,192,0,0,0,0,0,0,384
40,0,0,79,79,0,0,0,0,0,0,158
41,0,0,130,130,0,0,0,0,0,0,260
42,0,0,144,144,0,0,0,0,0,0,288
43,0,0,161,161,0,0,0,0,0,0,322
44,0,0,160,160,0,0,0,0,0,0,320
45,0,0,136,136,0,0,0,0,0,0,272
46,0,0,164,164,0,0,0,0,0,0,328
47,0,0,161,161,0,0,0,0,0,0,322
48,0,0,141,141,0,0,0,0,0,0,282
49,0,0,102,102,0,0,0,0,0,0,204
50,0,0,91,91,0,0,0,0,0,0,182
51,0,0,157,157,0,0,0,0,0,0,314
52,0,0,81,81,0,0,0,0,0,0,162
53,0,0,85,85,0,0,0,0,0,0,170
54,0,0,150,150,0,0,0,0,0,0,300
55,0,0,169,169,0,0,0,0,0,0,338
56,0,0,75,75,0,0,0,0,0,0,150
57,0,0,134,134,0,0,0,0,0,0,268
58,0,0,104,104,0,0,0,0,0,0,208
59,0,0,168,168,0,0,0,0,0,0,336
60,0,0,0,0,191,191,0,0,0,0,382
61,0,0,0,0,88,88,0,0,0,0,176
62,0,0,0,0,142,142,0,0,0,0,284
63,0,0,0,0,148,148,0,0,0,0,296
64,0,0,0,0,114,114,0,0,0,0,228
65,0,0,0,0,71,71,0,0,0,0,142
66,0,0,0,0,193,193,0,0,0,0,386
67,0,0,0,0,170,170,0,0,0,0,340
68,0,0,0,0,165,165,0,0,0,0,330
69,0,0,0,0,164,164,0,0,0,0,328
70,0,0,0,0,155,155,0,0,0,0,310
71,0,0,0,0,184,184,0,0,0,0,368
72,0,0,0,0,100,100,0,0,0,0,200
73,0,0,0,0,143,143,0,0,0,0,286
74,0,0,0,0,211,211,0,0,0,0,422
75,0,0,0,0,144,144,0,0,0,0,288
76,0,0,0,0,147,147,0,0,0,0,294
77,0,0,0,0,147,147,0,0,0,0,294
78,0,0,0,0,106,106,0,0,0,0,212
79,0,0,0,0,170,170,0,0,0,0,340
80,0,0,0,0,0,0,143,143,0,0,286
81,0,0,0,0,0,0,43,43,0,0,86
82,0,0,0,0,0,0,87,87,0,0,174
83,0,0,0,0,0,0,101,101,0,0,202
84,0,0,0,0,0,0,150,150,0,0,300
85,0,0,0,0,0,0,146,146,0,0,292
86,0,0,0,0,0,0,122,122,0,0,244
87,0,0,0,0,0,0,138,138,0,0,276
88,0,0,0,0,0,0,163,163,0,0,326
89,0,0,0,0,0,0,95,95,0,0,190
90,0,0,0,0,0,0,0,0,97,97,194
91,0,0,0,0,0,0,0,0,137,137,274
92,0,0,0,0,0,0,0,0,163,163,326
93,0,0,0,0,0,0,0,0,149,149,298
94,0,0,0,0,0,0,0,0,237,237,474
95,0,0,0,0,0,0,0,0,179,179,358
96,0,0,0,0,0,0,0,0,196,196,392
97,0,0,0,0,0,0,0,0,148,148,296
98,0,0,0,0,0,0,0,0,168,168,336
99,0,0,0,0,0,0,0,0,149,149,298
,4638,4638,4099,4099,2953,2953,1188,1188,1623,1623,29002
