,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
0,121,121,0,0,0,0,0,0,0,0
1,132,132,0,0,0,0,0,0,0,0
2,120,120,0,0,0,0,0,0,0,0
3,113,113,0,0,0,0,0,0,0,0
4,100,100,0,0,0,0,0,0,0,0
5,122,122,0,0,0,0,0,0,0,0
6,106,106,0,0,0,0,0,0,0,0
7,119,119,0,0,0,0,0,0,0,0
8,138,138,0,0,0,0,0,0,0,0
9,119,119,0,0,0,0,0,0,0,0
10,112,112,0,0,0,0,0,0,0,0
11,135,135,0,0,0,0,0,0,0,0
12,135,135,0,0,0,0,0,0,0,0
13,100,100,0,0,0,0,0,0,0,0
14,125,125,0,0,0,0,0,0,0,0
15,119,119,0,0,0,0,0,0,0,0
16,91,91,0,0,0,0,0,0,0,0
17,113,113,0,0,0,0,0,0,0,0
18,138,138,0,0,0,0,0,0,0,0
19,136,136,0,0,0,0,0,0,0,0
20,113,113,0,0,0,0,0,0,0,0
21,99,99,0,0,0,0,0,0,0,0
22,132,132,0,0,0,0,0,0,0,0
23,95,95,0,0,0,0,0,0,0,0
24,138,138,0,0,0,0,0,0,0,0
25,119,119,0,0,0,0,0,0,0,0
26,113,113,0,0,0,0,0,0,0,0
27,125,125,0,0,0,0,0,0,0,0
28,115,115,0,0,0,0,0,0,0,0
29,113,113,0,0,0,0,0,0,0,0
30,107,107,0,0,0,0,0,0,0,0
31,128,128,0,0,0,0,0,0,0,0
32,112,112,0,0,0,0,0,0,0,0
33,118,118,0,0,0,0,0,0,0,0
34,121,121,0,0,0,0,0,0,0,0
35,115,115,0,0,0,0,0,0,0,0
36,137,137,0,0,0,0,0,0,0,0
37,110,110,0,0,0,0,0,0,0,0
38,130,130,0,0,0,0,0,0,0,0
39,107,107,0,0,0,0,0,0,0,0
40,128,128,0,0,0,0,0,0,0,0
41,107,107,0,0,0,0,0,0,0,0
42,114,114,0,0,0,0,0,0,0,0
43,145,145,0,0,0,0,0,0,0,0
44,123,123,0,0,0,0,0,0,0,0
45,118,118,0,0,0,0,0,0,0,0
46,118,118,0,0,0,0,0,0,0,0
47,140,140,0,0,0,0,0,0,0,0
48,125,125,0,0,0,0,0,0,0,0
49,113,113,0,0,0,0,0,0,0,0
50,0,0,0,0,0,129,0,0,0,129
51,0,0,0,0,0,118,118,0,0,0
52,0,0,132,0,0,0,0,132,0,0
53,0,0,0,0,0,112,112,0,0,0
54,0,0,0,0,0,0,140,0,0,140
55,0,0,120,0,0,120,0,0,0,0
56,0,0,0,126,0,0,0,0,126,0
57,0,0,0,0,0,0,0,0,137,137
58,0,0,102,0,0,0,0,0,0,102
59,0,0,0,0,118,118,0,0,0,0
60,0,0,0,0,0,0,120,120,0,0
61,0,0,0,0,118,0,0,118,0,0
62,0,0,0,0,0,114,0,0,0,114
63,0,0,0,0,0,0,0,106,106,0
64,0,0,116,0,0,0,0,0,116,0
65,0,0,100,0,0,100,0,0,0,0
66,0,0,0,0,0,0,0,120,0,120
67,0,0,0,0,0,0,0,0,115,115
68,0,0,0,0,114,0,0,114,0,0
69,0,0,0,0,0,139,0,139,0,0
70,0,0,0,0,130,0,130,0,0,0
71,0,0,0,0,0,0,0,135,135,0
72,0,0,0,0,0,98,98,0,0,0
73,0,0,116,0,116,0,0,0,0,0
74,0,0,0,0,0,0,123,0,123,0
75,0,0,124,0,0,0,0,0,124,0
76,0,0,0,0,0,0,0,101,101,0
77,0,0,132,0,0,132,0,0,0,0
78,0,0,0,0,0,0,0,110,110,0
79,0,0,0,0,109,0,109,0,0,0
80,0,0,0,0,0,0,0,124,0,124
81,0,0,110,0,0,0,0,110,0,0
82,0,0,0,0,0,137,0,137,0,0
83,0,0,0,0,0,0,0,0,117,117
84,0,0,0,0,0,123,0,0,123,0
85,0,0,0,130,0,0,0,0,0,130
86,0,0,0,0,0,0,124,0,0,124
87,0,0,140,0,140,0,0,0,0,0
88,0,0,0,0,119,0,0,0,119,0
89,0,0,0,126,0,0,0,0,126,0
90,0,0,0,0,106,0,0,0,0,106
91,0,0,0,0,104,0,0,0,0,104
92,0,0,0,106,0,0,106,0,0,0
93,0,0,0,0,0,0,0,122,0,122
94,0,0,0,138,0,0,138,0,0,0
95,0,0,0,143,0,0,143,0,0,0
96,0,0,0,0,0,0,0,111,0,111
97,0,0,0,0,0,125,125,0,0,0
98,0,0,0,0,0,0,115,0,0,115
99,0,0,0,136,0,0,136,0,0,0
,5972,5972,1192,905,1174,1565,1837,1799,1678,1910
