,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,
0,90,90,0,0,0,0,0,0,0,0,180
1,103,103,0,0,0,0,0,0,0,0,206
2,109,109,0,0,0,0,0,0,0,0,218
3,105,105,0,0,0,0,0,0,0,0,210
4,96,96,0,0,0,0,0,0,0,0,192
5,113,113,0,0,0,0,0,0,0,0,226
6,94,94,0,0,0,0,0,0,0,0,188
7,96,96,0,0,0,0,0,0,0,0,192
8,85,85,0,0,0,0,0,0,0,0,170
9,91,91,0,0,0,0,0,0,0,0,182
10,107,107,0,0,0,0,0,0,0,0,214
11,96,96,0,0,0,0,0,0,0,0,192
12,113,113,0,0,0,0,0,0,0,0,226
13,125,125,0,0,0,0,0,0,0,0,250
14,109,109,0,0,0,0,0,0,0,0,218
15,105,105,0,0,0,0,0,0,0,0,210
16,68,68,0,0,0,0,0,0,0,0,136
17,90,90,0,0,0,0,0,0,0,0,180
18,106,106,0,0,0,0,0,0,0,0,212
19,104,104,0,0,0,0,0,0,0,0,208
20,92,92,0,0,0,0,0,0,0,0,184
21,92,92,0,0,0,0,0,0,0,0,184
22,98,98,0,0,0,0,0,0,0,0,196
23,101,101,0,0,0,0,0,0,0,0,202
24,105,105,0,0,0,0,0,0,0,0,210
25,94,94,0,0,0,0,0,0,0,0,188
26,111,111,0,0,0,0,0,0,0,0,222
27,85,85,0,0,0,0,0,0,0,0,170
28,87,87,0,0,0,0,0,0,0,0,174
29,104,104,0,0,0,0,0,0,0,0,208
30,93,93,0,0,0,0,0,0,0,0,186
31,100,100,0,0,0,0,0,0,0,0,200
32,103,103,0,0,0,0,0,0,0,0,206
33,100,100,0,0,0,0,0,0,0,0,200
34,89,89,0,0,0,0,0,0,0,0,178
35,104,104,0,0,0,0,0,0,0,0,208
36,98,98,0,0,0,0,0,0,0,0,196
37,109,109,0,0,0,0,0,0,0,0,218
38,97,97,0,0,0,0,0,0,0,0,194
39,93,93,0,0,0,0,0,0,0,0,186
40,108,108,0,0,0,0,0,0,0,0,216
41,106,106,0,0,0,0,0,0,0,0,212
42,96,96,0,0,0,0,0,0,0,0,192
43,101,101,0,0,0,0,0,0,0,0,202
44,124,124,0,0,0,0,0,0,0,0,248
45,103,103,0,0,0,0,0,0,0,0,206
46,97,97,0,0,0,0,0,0,0,0,194
47,96,96,0,0,0,0,0,0,0,0,192
48,113,113,0,0,0,0,0,0,0,0,226
49,114,114,0,0,0,0,0,0,0,0,228
50,98,98,0,0,0,0,0,0,0,0,196
51,113,113,0,0,0,0,0,0,0,0,226
52,95,95,0,0,0,0,0,0,0,0,190
53,103,103,0,0,0,0,0,0,0,0,206
54,102,102,0,0,0,0,0,0,0,0,204
55,76,76,0,0,0,0,0,0,0,0,152
56,92,92,0,0,0,0,0,0,0,0,184
57,102,102,0,0,0,0,0,0,0,0,204
58,80,80,0,0,0,0,0,0,0,0,160
59,90,90,0,0,0,0,0,0,0,0,180
60,0,0,0,52,0,52,0,0,0,0,104
61,0,0,0,50,0,0,50,0,0,0,100
62,0,0,46,0,0,0,0,0,46,0,92
63,0,0,44,0,0,0,0,0,44,0,88
64,0,0,0,0,42,0,0,0,42,0,84
65,0,0,46,0,0,0,0,0,46,0,92
66,0,0,0,0,0,0,0,0,51,51,102
67,0,0,0,0,0,55,55,0,0,0,110
68,0,0,50,0,0,0,0,50,0,0,100
69,0,0,0,0,47,0,47,0,0,0,94
70,0,0,0,0,0,55,55,0,0,0,110
71,0,0,0,0,0,0,0,0,0,112,112
72,0,0,0,0,0,0,0,0,49,49,98
73,0,0,0,0,0,50,0,50,0,0,100
74,0,0,0,0,0,0,0,53,0,53,106
75,0,0,0,0,44,0,0,44,0,0,88
76,0,0,0,0,44,0,0,0,0,44,88
77,0,0,0,51,0,0,0,51,0,0,102
78,0,0,0,0,0,47,47,0,0,0,94
79,0,0,0,51,0,0,0,51,0,0,102
80,0,0,0,0,0,0,52,0,52,0,104
81,0,0,0,0,0,0,48,48,0,0,96
82,0,0,0,0,0,0,54,0,54,0,108
83,0,0,48,48,0,0,0,0,0,0,96
84,0,0,52,0,0,0,0,0,0,52,104
85,0,0,0,0,56,0,0,0,56,0,112
86,0,0,0,0,0,0,0,53,53,0,106
87,0,0,49,0,49,0,0,0,0,0,98
88,0,0,47,47,0,0,0,0,0,0,94
89,0,0,0,0,54,54,0,0,0,0,108
90,0,0,55,0,0,55,0,0,0,0,110
91,0,0,0,0,0,0,52,0,0,52,104
92,0,0,0,0,0,52,0,52,0,0,104
93,0,0,0,0,0,0,51,0,51,0,102
94,0,0,0,0,0,52,52,0,0,0,104
95,0,0,47,0,0,0,47,0,0,0,94
96,0,0,0,0,0,0,0,0,0,100,100
97,0,0,0,0,0,60,0,0,60,0,120
98,0,0,0,0,84,0,0,0,0,0,84
99,0,0,0,0,0,48,0,0,0,48,96
,5969,5969,484,299,420,580,610,452,604,561,15948
