,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
0,120,120,0,0,0,0,0,0,0,0
1,120,120,0,0,0,0,0,0,0,0
2,120,120,0,0,0,0,0,0,0,0
3,120,120,0,0,0,0,0,0,0,0
4,120,120,0,0,0,0,0,0,0,0
5,120,120,0,0,0,0,0,0,0,0
6,120,120,0,0,0,0,0,0,0,0
7,120,120,0,0,0,0,0,0,0,0
8,120,120,0,0,0,0,0,0,0,0
9,120,120,0,0,0,0,0,0,0,0
10,120,120,0,0,0,0,0,0,0,0
11,120,120,0,0,0,0,0,0,0,0
12,120,120,0,0,0,0,0,0,0,0
13,120,120,0,0,0,0,0,0,0,0
14,120,120,0,0,0,0,0,0,0,0
15,120,120,0,0,0,0,0,0,0,0
16,120,120,0,0,0,0,0,0,0,0
17,120,120,0,0,0,0,0,0,0,0
18,120,120,0,0,0,0,0,0,0,0
19,120,120,0,0,0,0,0,0,0,0
20,120,120,0,0,0,0,0,0,0,0
21,120,120,0,0,0,0,0,0,0,0
22,120,120,0,0,0,0,0,0,0,0
23,120,120,0,0,0,0,0,0,0,0
24,120,120,0,0,0,0,0,0,0,0
25,120,120,0,0,0,0,0,0,0,0
26,120,120,0,0,0,0,0,0,0,0
27,120,120,0,0,0,0,0,0,0,0
28,120,120,0,0,0,0,0,0,0,0
29,120,120,0,0,0,0,0,0,0,0
30,120,120,0,0,0,0,0,0,0,0
31,120,120,0,0,0,0,0,0,0,0
32,120,120,0,0,0,0,0,0,0,0
33,120,120,0,0,0,0,0,0,0,0
34,120,120,0,0,0,0,0,0,0,0
35,120,120,0,0,0,0,0,0,0,0
36,120,120,0,0,0,0,0,0,0,0
37,120,120,0,0,0,0,0,0,0,0
38,120,120,0,0,0,0,0,0,0,0
39,120,120,0,0,0,0,0,0,0,0
40,120,120,0,0,0,0,0,0,0,0
41,120,120,0,0,0,0,0,0,0,0
42,120,120,0,0,0,0,0,0,0,0
43,120,120,0,0,0,0,0,0,0,0
44,120,120,0,0,0,0,0,0,0,0
45,120,120,0,0,0,0,0,0,0,0
46,120,120,0,0,0,0,0,0,0,0
47,120,120,0,0,0,0,0,0,0,0
48,120,120,0,0,0,0,0,0,0,0
49,120,120,0,0,0,0,0,0,0,0
50,0,0,120,0,0,120,0,0,0,0
51,0,0,0,0,0,120,0,0,120,0
52,0,0,0,0,0,0,0,120,0,120
53,0,0,0,0,0,0,120,0,0,120
54,0,0,120,0,0,0,0,0,0,120
55,0,0,0,120,120,0,0,0,0,0
56,0,0,0,0,0,0,0,120,0,120
57,0,0,0,0,120,0,0,0,0,120
58,0,0,120,120,0,0,0,0,0,0
59,0,0,0,120,0,120,0,0,0,0
60,0,0,0,0,120,0,0,0,0,120
61,0,0,0,0,0,0,0,0,120,120
62,0,0,0,120,0,120,0,0,0,0
63,0,0,0,0,0,0,0,0,120,120
64,0,0,120,0,0,0,120,0,0,0
65,0,0,0,0,0,0,120,0,120,0
66,0,0,0,0,0,0,120,0,120,0
67,0,0,0,120,0,0,120,0,0,0
68,0,0,0,120,0,0,0,120,0,0
69,0,0,0,0,0,120,0,0,120,0
70,0,0,0,120,0,0,0,120,0,0
71,0,0,0,0,120,0,0,0,120,0
72,0,0,0,120,0,0,0,0,120,0
73,0,0,0,0,120,0,0,120,0,0
74,0,0,0,0,0,0,120,0,120,0
75,0,0,0,0,0,120,0,120,0,0
76,0,0,0,0,0,0,0,120,120,0
77,0,0,0,120,0,0,0,120,0,0
78,0,0,0,0,0,0,120,0,0,120
79,0,0,0,0,0,120,0,0,0,120
80,0,0,0,120,0,0,0,120,0,0
81,0,0,0,120,0,0,120,0,0,0
82,0,0,0,0,120,0,120,0,0,0
83,0,0,0,120,120,0,0,0,0,0
84,0,0,120,0,120,0,0,0,0,0
85,0,0,0,0,120,120,0,0,0,0
86,0,0,0,120,120,0,0,0,0,0
87,0,0,0,0,0,0,120,0,120,0
88,0,0,0,120,0,0,0,0,0,120
89,0,0,0,0,0,0,120,120,0,0
90,0,0,0,120,0,0,0,0,0,120
91,0,0,0,0,0,0,120,120,0,0
92,0,0,120,0,120,0,0,0,0,0
93,0,0,0,0,120,0,120,0,0,0
94,0,0,0,120,120,0,0,0,0,0
95,0,0,0,0,0,0,0,120,120,0
96,0,0,0,120,0,0,0,0,0,120
97,0,0,0,0,120,0,0,0,120,0
98,0,0,0,0,0,0,0,0,120,120
99,0,0,120,0,0,120,0,0,0,0
,6000,6000,840,2040,1680,1080,1560,1440,1680,1680
